timestamp_ms,value
12425374,704600
12426130,704700
12426504,704800
12426814,704900
12427155,705000
12427547,705100
12427943,705200
12428320,705300
12428598,705400
12428902,705500
12429340,705600
12429731,705700
12430072,705800
12430441,705900
12430893,706000
12431285,706100
12431635,706200
12432336,706300
12432666,706400
12432932,706500
12433204,706600
12433553,706700
12433857,706800
12434231,706900
12434570,707000
12434874,707100
12435227,707200
12435543,707300
12435840,707400
12436179,707500
12436494,707600
12436908,707700
12437343,707800
12437687,707900
12438437,708000
12438790,708100
12439147,708200
12439508,708300
12439892,708400
12440161,708500
12440438,708600
12440752,708700
12441096,708800
12441530,708900
12441952,709000
12442311,709100
12442654,709200
12443032,709300
12443358,709400
12443686,709500
12444007,709600
12444680,709700
12444971,709800
12445369,709900
12445724,710000
12455293,710100
12455636,710200
12455960,710300
12456284,710400
12456678,710500
12457363,710600
12457623,710700
12457947,710800
12458308,710900
12458608,711000
12458934,711100
12459306,711200
12459608,711300
12459963,711400
12460266,711500
12460577,711600
12460836,711700
12461131,711800
12461489,711900
12461835,712000
12462202,712100
12462582,712200
12463001,712300
12463699,712400
12464025,712500
12464314,712600
12464755,712700
12465091,712800
12465393,712900
12465711,713000
12466050,713100
12466319,713200
12466679,713300
12467038,713400
12467334,713500
12467666,713600
12467930,713700
12468181,713800
12468471,713900
12468782,714000
12469107,714100
12469891,714200
12470247,714300
12470613,714400
12470966,714500
12471331,714600
12471652,714700
12471888,714800
12472174,714900
12472529,715000
12472879,715100
12473204,715200
12473629,715300
12473934,715400
12474298,715500
12474648,715600
12475016,715700
12475312,715800
12476044,715900
12476378,716000
12476778,716100
12477209,716200
12477576,716300
12477990,716400
12478407,716500
12478786,716600
12478988,716700
12479222,716800
12479513,716900
12479802,717000
12480198,717100
12480511,717200
12480869,717300
12481259,717400
12481618,717500
12482350,717600
12482690,717700
12483009,717800
12483269,717900
12483562,718000
12484001,718100
12484341,718200
12484660,718300
12485013,718400
12485294,718500
12485582,718600
12485919,718700
12486175,718800
12486444,718900
12486681,719000
12486946,719100
12487258,719200
12487591,719300
12487916,719400
12488605,719500
12488876,719600
12489233,719700
12489609,719800
12490009,719900
12490352,720000
12501168,720100
12501485,720200
12501827,720300
12502139,720400
12502465,720500
12502812,720600
12503160,720700
12503503,720800
12503821,720900
12504091,721000
12504430,721100
12504818,721200
12505212,721300
12505581,721400
12505929,721500
12506253,721600
12506607,721700
12507382,721800
12507795,721900
12508194,722000
12508479,722100
12508794,722200
12509166,722300
12509516,722400
12509925,722500
12510383,722600
12510816,722700
12511245,722800
12511666,722900
12512048,723000
12512296,723100
12512590,723200
12512876,723300
12513609,723400
12513973,723500
12514277,723600
12514613,723700
12514918,723800
12515298,723900
12515662,724000
12515942,724100
12516240,724200
12516575,724300
12516966,724400
12517276,724500
12517548,724600
12517899,724700
12518296,724800
12518667,724900
12519023,725000
12519670,725100
12520070,725200
12520379,725300
12520746,725400
12521149,725500
12521697,725600
12522129,725700
12522484,725800
12522824,725900
12523182,726000
12523548,726100
12523861,726200
12524220,726300
12524606,726400
12524934,726500
12525292,726600
12526093,726700
12526450,726800
12526795,726900
12527094,727000
12527377,727100
12527803,727200
12528084,727300
12528477,727400
12528861,727500
12529195,727600
12529550,727700
12529916,727800
12530406,727900
12530771,728000
12531065,728100
12531311,728200
12531605,728300
12532345,728400
12532636,728500
12533036,728600
12533370,728700
12533683,728800
12534073,728900
12534432,729000
12534692,729100
12535010,729200
12535327,729300
12535689,729400
12536042,729500
12536389,729600
12536743,729700
12537110,729800
12537517,729900
12537888,730000
12548331,730100
12548649,730200
12548949,730300
12549226,730400
12549540,730500
12549875,730600
12550175,730700
12550510,730800
12551271,730900
12551587,731000
12551898,731100
12552169,731200
12552421,731300
12552765,731400
12553116,731500
12553477,731600
12553788,731700
12554149,731800
12554499,731900
12554763,732000
12555073,732100
12555358,732200
12555588,732300
12555843,732400
12556216,732500
12556580,732600
12557230,732700
12557632,732800
12557932,732900
12558244,733000
12558601,733100
12558867,733200
12559167,733300
12559437,733400
12559774,733500
12560105,733600
12560450,733700
12560749,733800
12561101,733900
12561471,734000
12561804,734100
12562195,734200
12562529,734300
12562783,734400
12563064,734500
12563767,734600
12564092,734700
12564440,734800
12564731,734900
12565131,735000
12565549,735100
12565935,735200
12566255,735300
12566579,735400
12566849,735500
12567155,735600
12567614,735700
12567938,735800
12568241,735900
12568683,736000
12569121,736100
12569968,736200
12570371,736300
12570773,736400
12571192,736500
12571678,736600
12572129,736700
12572538,736800
12572928,736900
12573292,737000
12573655,737100
12574070,737200
12574417,737300
12574706,737400
12575057,737500
12575361,737600
12576049,737700
12576497,737800
12576854,737900
12577160,738000
12577529,738100
12577905,738200
12578161,738300
12578464,738400
12578770,738500
12579108,738600
12579472,738700
12579856,738800
12580209,738900
12580594,739000
12580954,739100
12581329,739200
12581620,739300
12581879,739400
12582586,739500
12582948,739600
12583244,739700
12583602,739800
12583856,739900
12584166,740000
12594442,740100
12595107,740200
12595423,740300
12595724,740400
12595997,740500
12596359,740600
12596789,740700
12597181,740800
12597519,740900
12597857,741000
12598219,741100
12598594,741200
12598944,741300
12599255,741400
12599541,741500
12599851,741600
12600158,741700
12600496,741800
12601178,741900
12601539,742000
12601847,742100
12602208,742200
12602452,742300
12602774,742400
12603136,742500
12603519,742600
12603809,742700
12604144,742800
12604471,742900
12604759,743000
12605083,743100
12605480,743200
12605812,743300
12606115,743400
12606384,743500
12606665,743600
12607009,743700
12607809,743800
12608171,743900
12608488,744000
12608815,744100
12609161,744200
12609467,744300
12609703,744400
12609994,744500
12610307,744600
12610619,744700
12610984,744800
12611379,744900
12611762,745000
12612102,745100
12612403,745200
12612721,745300
12613015,745400
12613690,745500
12614155,745600
12614537,745700
12614935,745800
12615290,745900
12615619,746000
12616006,746100
12616265,746200
12616510,746300
12616828,746400
