timestamp_ms,value
181580,286300
181715,286400
181858,286500
181990,286600
182107,286700
182263,286800
182454,286900
182593,287000
183092,287100
183180,287200
183277,287300
183429,287400
183529,287500
183626,287600
183756,287700
183874,287800
183993,287900
184089,288000
184770,288100
184872,288200
184972,288300
185117,288400
185230,288500
185333,288600
185457,288700
185629,288800
185793,288900
185930,289000
186538,289100
186647,289200
186749,289300
186865,289400
186972,289500
187069,289600
187171,289700
187274,289800
187407,289900
187521,290000
188095,290100
188231,290200
188375,290300
188517,290400
188694,290500
188870,290600
188981,290700
189110,290800
189237,290900
189354,291000
189864,291100
189960,291200
190075,291300
190199,291400
190342,291500
190459,291600
190557,291700
190662,291800
190782,291900
190864,292000
191320,292100
191417,292200
191514,292300
191627,292400
191751,292500
191858,292600
191984,292700
192087,292800
192194,292900
192311,293000
192760,293100
192871,293200
193002,293300
193100,293400
193212,293500
193306,293600
193417,293700
193509,293800
193596,293900
193688,294000
194186,294100
194307,294200
194428,294300
194549,294400
194666,294500
194813,294600
194956,294700
195102,294800
195253,294900
195418,295000
195894,295100
196130,295200
196237,295300
196350,295400
196440,295500
196511,295600
196674,295700
196772,295800
196890,295900
196988,296000
197518,296100
197643,296200
197743,296300
197850,296400
197947,296500
198054,296600
198148,296700
198285,296800
198382,296900
198496,297000
198941,297100
199076,297200
199167,297300
199284,297400
199387,297500
199507,297600
199609,297700
199693,297800
199792,297900
199889,298000
200330,298100
200455,298200
200566,298300
200690,298400
200828,298500
200941,298600
201042,298700
201140,298800
201248,298900
201363,299000
201874,299100
202014,299200
202157,299300
202267,299400
202405,299500
202572,299600
202685,299700
202881,299800
202997,299900
203092,300000
203529,300100
203614,300200
203738,300300
203852,300400
203980,300500
204088,300600
204197,300700
204319,300800
204440,300900
204552,301000
205024,301100
205125,301200
205249,301300
205346,301400
205446,301500
205556,301600
205664,301700
205794,301800
205901,301900
206024,302000
206532,302100
206686,302200
206854,302300
206964,302400
207102,302500
207248,302600
207402,302700
207560,302800
207751,302900
207902,303000
208394,303100
208560,303200
208687,303300
208833,303400
208978,303500
209148,303600
209320,303700
209420,303800
209523,303900
209637,304000
210085,304100
210175,304200
210308,304300
210437,304400
210564,304500
210689,304600
210787,304700
210878,304800
211003,304900
211167,305000
211708,305100
211838,305200
211949,305300
212060,305400
212180,305500
212299,305600
212394,305700
212495,305800
212573,305900
212683,306000
213145,306100
213268,306200
213408,306300
213554,306400
213697,306500
213852,306600
213994,306700
214134,306800
214252,306900
214368,307000
214883,307100
214978,307200
215122,307300
215256,307400
215406,307500
